Timestamp,Source_IP,Destination_IP,Protocol,Source_Port,Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Flow_Bytes_s,Flow_Packets_s,Packet_Length_Mean,Packet_Length_Std,SYN_Flag_Count,ACK_Flag_Count,Average_Packet_Size,Label
2026-08-20 16:28:40,192.168.1.15,104.24.12.5,17,51891,53,40517.29969479178,7,10,630,710,33072.29282538411,419.57386420263424,104.34844285830144,12.182087853315895,0,16,78.82352941176471,Benign
2026-08-20 16:56:29,192.168.1.110,192.168.1.15,6,40553,22,1601249.6100796058,51,40,6120,5600,7319.283593403868,56.83061493171945,130.0,25.0,1,90,130.0,Brute Force
2026-08-20 16:54:10,45.227.254.12,192.168.1.22,6,56978,80,513.7835233583802,225,5,14400,320,28650198.635763448,447659.35368380387,64.0,0.0,225,0,64.0,DDoS
2026-08-20 16:12:10,192.168.1.10,34.210.15.22,17,63752,80,56511.001827564054,14,11,1806,2387,74197.94136360195,442.39173243263735,140.3273622238914,12.956405542388271,0,24,167.72,Benign
2026-08-20 16:39:08,192.168.1.110,192.168.1.22,6,56400,869,123.71850315442087,3,0,132,0,1066938.2237452588,24248.595994210427,44.0,0.0,3,0,44.0,Reconnaissance
2026-08-20 16:14:26,10.0.0.105,192.168.1.15,6,32128,80,1446.9100118780066,256,2,16384,128,11411905.277072737,178311.01995426152,64.0,0.0,256,0,64.0,DDoS
2026-08-20 16:22:57,45.227.254.12,192.168.1.10,6,50576,22,1665114.4776333694,79,57,9480,7980,10485.765534160711,81.67606601637209,130.0,25.0,1,135,130.0,Brute Force
2026-08-20 15:43:37,192.168.1.20,192.168.1.50,6,53638,443,97255.68323236474,7,14,1274,4144,55708.82667139599,215.92568477285266,109.60639311005951,12.68956693707037,0,20,258.0,Benign
2026-08-20 16:25:17,192.168.1.10,34.210.15.22,17,64338,443,20576.10159140955,9,17,1494,5882,358474.124324865,1263.6018482167149,73.81248432539988,38.15342921231223,1,25,283.6923076923077,Benign
2026-08-20 16:03:11,192.168.1.22,192.168.1.1,17,65270,443,9381.941434491006,10,11,1460,1661,332660.3583908774,2238.342687026089,58.64575071201523,10.042850292375302,1,20,148.61904761904762,Benign
2026-08-20 16:20:50,192.168.1.10,210.10.85.14,6,39104,23,5970.797473993516,53,33,3922,2970,1154284.6713556917,14403.43611964444,80.0,12.0,1,53,80.0,Mirai
2026-08-20 16:16:33,192.168.1.20,192.168.1.50,6,49726,1883,90658.37642838179,8,9,1080,2898,43879.012141173036,187.51714590244887,137.00249255201658,29.083169039308558,0,16,234.0,Benign
2026-08-20 16:07:44,192.168.1.15,34.210.15.22,6,60986,53,9000.066295496525,9,9,477,1791,251998.14373977084,1999.985267775959,137.47470734889748,38.16157905933589,0,17,126.0,Benign
2026-08-20 15:47:02,45.227.254.12,192.168.1.10,6,51253,22,1629677.4159190997,52,32,6240,4480,6577.988929149007,51.543943101540734,130.0,25.0,1,83,130.0,Brute Force
2026-08-20 16:41:59,185.220.101.5,192.168.1.20,6,55210,80,1716.102374882539,596,2,38144,128,22301699.805420745,348464.05945969914,64.0,0.0,596,0,64.0,DDoS
2026-08-20 16:44:48,192.168.1.20,210.10.85.14,6,7304,23,7997.2021017134675,58,33,4292,2970,908067.5850925483,11378.979653459362,80.0,12.0,1,58,80.0,Mirai
2026-08-20 16:10:27,192.168.1.15,192.168.1.1,6,61374,53,87402.8904572959,8,11,1376,2244,41417.39456281131,217.38411510867815,61.054316630858054,16.58168167588739,0,18,190.52631578947367,Benign
2026-08-20 15:56:00,185.220.101.5,192.168.1.15,6,57249,386,237.53162244224941,4,0,176,0,740953.9756871342,16839.863083798504,44.0,0.0,4,0,44.0,Reconnaissance
2026-08-20 16:26:33,192.168.1.10,210.10.85.14,6,61057,23,5678.386346051642,41,39,3034,3510,1152440.0773734332,14088.509503342702,80.0,12.0,1,41,80.0,Mirai
2026-08-20 16:46:43,192.168.1.10,192.168.1.50,17,61032,443,80394.92040466107,7,14,833,5782,82281.31785819246,261.2105328831507,63.0881138553576,17.06697803783504,0,20,315.0,Benign
2026-08-20 16:29:44,45.227.254.12,192.168.1.15,6,30942,243,466.9269370177174,4,1,176,44,471165.7918156308,10708.313450355245,44.0,0.0,4,0,44.0,Reconnaissance
2026-08-20 16:49:53,192.168.1.15,104.24.12.5,17,53418,80,98128.44846287539,12,6,864,1002,19015.892223201285,183.43304395371013,141.8521530443121,37.123409814385155,0,17,103.66666666666667,Benign
2026-08-20 15:52:16,192.168.1.10,210.10.85.14,6,3810,23,1702.3001116521343,45,37,3330,3330,3912353.617562926,48170.119615639625,80.0,12.0,1,45,80.0,Mirai
2026-08-20 15:46:11,192.168.1.10,192.168.1.50,6,51322,1883,22835.633342589994,7,16,728,1312,89334.06704316201,1007.1978147023167,91.62849285443548,23.465540969560088,0,22,88.69565217391305,Benign
2026-08-20 16:44:28,192.168.1.15,210.10.85.14,6,13133,23,9138.213937345665,52,22,3848,1980,637761.3875050984,8097.8625043543725,80.0,12.0,1,52,80.0,Mirai
2026-08-20 15:45:59,185.220.101.5,192.168.1.20,6,24105,80,236.29715312010742,446,2,28544,128,121338744.97178693,1895917.8901841708,64.0,0.0,446,0,64.0,DDoS
2026-08-20 16:22:44,192.168.1.15,192.168.1.1,6,49610,443,12858.200593514191,10,9,1880,4050,461184.2813364689,1477.656213388349,67.96512179553419,27.342163060372375,0,18,312.10526315789474,Benign
2026-08-20 15:57:10,10.0.0.105,192.168.1.10,6,61348,22,1920160.771172892,79,33,9480,4620,7343.135122684178,58.32844920146297,130.0,25.0,1,111,130.0,Brute Force
2026-08-20 16:39:05,192.168.1.20,104.24.12.5,17,60778,53,34965.567028052144,7,14,469,2128,74273.06978652687,600.5908608074949,126.7233394159223,16.176619322997983,0,20,123.66666666666667,Benign
2026-08-20 16:15:43,192.168.1.20,192.168.1.1,17,53605,53,19407.275748193697,12,10,816,3260,210024.3255614775,1133.5954765339807,69.95716158959388,11.13353519787039,0,21,185.27272727272728,Benign
2026-08-20 16:27:30,10.0.0.105,192.168.1.10,6,8607,80,1322.402477632545,317,3,20288,192,15486964.329244673,241983.81764444802,64.0,0.0,317,0,64.0,DDoS
2026-08-20 16:19:44,192.168.1.20,192.168.1.50,6,58674,53,15225.157203151086,8,8,1448,2144,235925.31440375402,1050.892269059038,67.27573182810873,21.380967946125597,0,15,224.5,Benign
2026-08-20 16:49:58,192.168.1.22,34.210.15.22,6,65262,80,120862.90118397024,8,10,344,4050,36355.24182322678,148.92907437826173,119.80705464034016,29.14419707548808,0,17,244.11111111111111,Benign
2026-08-20 16:37:09,192.168.1.10,104.24.12.5,17,52485,443,19324.554756851976,8,9,1136,3735,252062.72854865502,879.7097896380898,136.7152151001122,30.19024498866031,1,16,286.52941176470586,Benign
2026-08-20 16:10:39,192.168.1.110,192.168.1.10,6,28857,22,189232.40257456788,34,73,4080,10220,75568.45342258454,565.4422738612969,130.0,25.0,1,106,130.0,Brute Force
2026-08-20 16:05:59,45.227.254.12,192.168.1.22,6,44715,80,1176.013472316411,332,3,21248,192,18231083.660775855,284860.68219962274,64.0,0.0,332,0,64.0,DDoS
2026-08-20 16:15:59,192.168.1.110,192.168.1.20,6,8104,80,1550.260332794835,225,3,14400,192,9412612.637577651,147072.0724621508,64.0,0.0,225,0,64.0,DDoS
2026-08-20 16:22:46,192.168.1.15,104.24.12.5,6,50883,80,7338.243481399348,7,14,455,6118,895718.4395231566,2861.720254067593,104.0765631300543,30.319020590069783,0,20,313.0,Benign
2026-08-20 15:58:18,192.168.1.20,104.24.12.5,17,52308,80,60638.83499640904,12,12,2388,4548,114382.14471651282,395.785967877207,91.33424598711923,26.39844818991013,0,23,289.0,Benign
2026-08-20 16:23:09,192.168.1.22,104.24.12.5,17,57726,1883,28639.215919847953,11,11,1837,3421,183594.41175748204,768.1774550522262,53.10681302444563,38.4070869838155,0,21,239.0,Benign
2026-08-20 15:45:36,192.168.1.10,192.168.1.50,6,59459,53,13768.744912532657,9,8,1242,2320,258701.86590193695,1234.680438049671,126.67683563383358,20.519280743714404,0,16,209.52941176470588,Benign
2026-08-20 15:58:17,192.168.1.20,104.24.12.5,17,59390,53,23645.241906199226,2,8,300,1024,55994.35206678424,422.9180669696695,75.04829467497635,34.17717527600324,0,9,132.4,Benign
2026-08-20 16:37:56,192.168.1.22,192.168.1.50,6,61976,1883,16402.55962581628,8,14,1352,1232,157536.3881581626,1341.2540787459664,99.33415880523805,11.202072590448001,0,21,117.45454545454545,Benign
2026-08-20 16:33:25,45.227.254.12,192.168.1.20,6,2868,22,1970211.7597466784,40,23,4800,3220,4070.628428809692,31.97625823129808,130.0,25.0,1,62,130.0,Brute Force
2026-08-20 15:54:33,192.168.1.20,34.210.15.22,6,61622,80,24183.316826514885,10,10,2000,2340,179462.5621925265,827.0164156337627,65.06109530685191,37.97944301627436,0,19,217.0,Benign
2026-08-20 16:17:15,10.0.0.105,192.168.1.15,6,43496,22,827811.7321999067,35,35,4200,4900,10992.837677978763,84.56028983060587,130.0,25.0,1,69,130.0,Brute Force
2026-08-20 15:51:12,192.168.1.10,34.210.15.22,6,49797,1883,65378.118891476755,8,11,1008,1606,39982.796145283144,290.617110466863,127.85158800616635,13.930438559513968,1,18,137.57894736842104,Benign
2026-08-20 16:18:14,192.168.1.110,192.168.1.20,6,31806,80,1241.8186704952448,160,5,10240,320,8503656.975771356,132869.64024642744,64.0,0.0,160,0,64.0,DDoS
2026-08-20 17:03:26,192.168.1.22,192.168.1.50,17,65154,80,1744.9939386423966,7,11,1302,1210,1439546.5476254509,10315.222076933964,107.39751750317419,29.122138367835504,0,17,139.55555555555554,Benign
2026-08-20 16:24:21,192.168.1.20,104.24.12.5,17,55763,53,40676.47092308345,8,12,1064,3396,109645.69685589413,491.6847392640992,58.57942848994895,12.728063497391235,0,19,223.0,Benign
2026-08-20 15:50:35,185.220.101.5,192.168.1.20,6,20509,22,1854125.1192719343,36,23,4320,3220,4066.607976791101,31.82093774942639,130.0,25.0,1,58,130.0,Brute Force
2026-08-20 16:16:54,185.220.101.5,192.168.1.10,6,38916,22,1409630.7103290905,65,74,7800,10360,12882.806728693073,98.60738630442384,130.0,25.0,1,138,130.0,Brute Force
2026-08-20 16:11:43,192.168.1.10,192.168.1.50,17,51664,1883,6796.863579916186,7,12,651,2844,514207.76052166964,2795.406995682896,56.69910943958476,10.845740213416665,0,18,183.94736842105263,Benign
2026-08-20 16:38:07,192.168.1.20,104.24.12.5,17,64003,443,14034.997192832,11,7,1562,1316,205058.8226316042,1282.5082721921042,137.94626935118924,22.30071360225229,0,17,159.88888888888889,Benign
2026-08-20 16:26:20,185.220.101.5,192.168.1.22,6,64077,80,1015.7903436924474,259,5,16576,320,16633353.629433231,259896.15045989424,64.0,0.0,259,0,64.0,DDoS
2026-08-20 17:00:30,192.168.1.20,210.10.85.14,6,54038,23,730.6616789239413,55,44,4070,3960,10990038.524842203,135493.6256487395,80.0,12.0,1,55,80.0,Mirai
2026-08-20 16:46:58,192.168.1.110,192.168.1.10,6,24897,80,628.4729168529306,417,1,26688,64,42566671.18443269,665104.2372567608,64.0,0.0,417,0,64.0,DDoS
2026-08-20 16:04:15,192.168.1.20,192.168.1.50,17,51263,443,19615.598247981852,11,18,1331,9000,526672.695341469,1478.4152710195144,127.46729371817983,17.944489653349564,0,28,356.2413793103448,Benign
2026-08-20 16:08:05,192.168.1.15,34.210.15.22,6,52873,443,135597.74851595837,12,11,1716,2002,27419.334322962095,169.619335510524,108.09685866315925,31.896673531107933,0,22,161.65217391304347,Benign
2026-08-20 16:52:01,192.168.1.22,192.168.1.50,17,50364,443,26460.75941712026,9,15,1332,5865,271987.6586513802,907.003446940826,124.97257467835433,12.904561929616559,0,23,299.875,Benign
2026-08-20 16:05:53,192.168.1.20,104.24.12.5,6,49804,80,32318.590536409607,12,11,1968,5060,217459.97840104965,711.6646988082159,105.98905318457854,24.592151066085346,0,22,305.5652173913044,Benign
2026-08-20 16:33:53,192.168.1.10,192.168.1.50,17,53757,443,35153.0888156104,10,8,630,2104,77774.10441343395,512.0460422245102,90.66365268849705,21.494934056773772,0,17,151.88888888888889,Benign
2026-08-20 17:00:58,45.227.254.12,192.168.1.22,6,40333,80,1609.859495555989,196,1,12544,64,7831739.375271156,122370.92773861182,64.0,0.0,196,0,64.0,DDoS
2026-08-20 16:50:48,192.168.1.20,192.168.1.50,6,53879,80,30469.429625011173,11,7,1628,1197,92715.88063076399,590.7560535765493,139.50851727663147,39.16160423870465,0,17,156.94444444444446,Benign
2026-08-20 16:20:55,45.227.254.12,192.168.1.10,6,25580,22,1732717.4070339045,51,54,6120,7560,7895.113158364156,60.598456259374004,130.0,25.0,1,104,130.0,Brute Force
2026-08-20 15:54:17,192.168.1.110,192.168.1.22,6,64155,80,309.0336701423329,499,1,31936,64,103548587.3926347,1617946.6780099173,64.0,0.0,499,0,64.0,DDoS
2026-08-20 16:49:18,192.168.1.15,34.210.15.22,17,59250,80,147278.57917283344,4,11,536,5280,39489.78889302594,101.84780491667627,97.34349335940487,28.39511082229351,0,14,387.73333333333335,Benign
2026-08-20 15:47:58,10.0.0.105,192.168.1.15,6,42605,634,435.71253695073193,3,2,132,88,504920.05931166594,11475.455893446953,44.0,0.0,3,0,44.0,Reconnaissance
2026-08-20 16:42:40,10.0.0.105,192.168.1.15,6,26482,80,1357.6129952966644,589,3,37696,192,27907805.92942155,436059.46764721174,64.0,0.0,589,0,64.0,DDoS
2026-08-20 17:04:09,192.168.1.20,34.210.15.22,6,56045,443,28462.377228696467,9,16,900,3392,150795.55602519037,878.3524931569801,140.39530651898895,19.619882642092968,0,24,171.68,Benign
2026-08-20 16:57:35,192.168.1.110,192.168.1.10,6,54973,80,1149.4422255654554,290,0,18560,0,16146962.054460471,252296.28210094487,64.0,0.0,290,0,64.0,DDoS
2026-08-20 16:25:45,192.168.1.22,210.10.85.14,6,58483,23,518.2761693587673,36,37,2664,3330,11565262.603943422,140851.54656120617,80.0,12.0,1,36,80.0,Mirai
2026-08-20 15:53:33,185.220.101.5,192.168.1.20,6,41529,862,31.501733300684364,4,0,176,0,5586994.160609457,126977.14001385128,44.0,0.0,4,0,44.0,Reconnaissance
2026-08-20 16:52:30,45.227.254.12,192.168.1.22,6,50960,80,1468.7091041911856,505,0,32320,0,22005719.109229967,343839.36108171823,64.0,0.0,505,0,64.0,DDoS
2026-08-20 16:38:24,192.168.1.22,104.24.12.5,6,59164,1883,29392.531365384693,4,14,568,2268,96487.09615191328,612.4004692293508,69.14896149081194,21.587091858972688,0,17,157.55555555555554,Benign
2026-08-20 16:06:02,192.168.1.15,192.168.1.50,17,53526,1883,33165.70620580659,8,6,1240,1824,92384.5848777241,422.1227768564417,110.60138319360813,27.109375234795117,0,13,218.85714285714286,Benign
2026-08-20 16:12:34,192.168.1.20,104.24.12.5,6,55112,53,2753.259933485091,10,6,1460,1488,1070730.7232951326,5811.292935116052,66.07133491909858,39.34796390588422,0,15,184.25,Benign
2026-08-20 16:58:50,185.220.101.5,192.168.1.10,6,61521,22,401188.444652078,80,21,9600,2940,31257.13157285735,251.75201665539015,130.0,25.0,1,100,130.0,Brute Force
2026-08-20 16:36:20,192.168.1.15,192.168.1.1,17,54681,80,33419.59049343049,7,9,630,1746,71096.0237668701,478.76110280720604,53.121356033874754,39.005966508801805,0,15,148.5,Benign
2026-08-20 16:07:09,192.168.1.10,34.210.15.22,6,49614,53,37390.1949397265,5,12,925,1440,63251.87669688302,454.66465278943394,144.8916218188715,17.379992209203856,0,16,139.11764705882354,Benign
2026-08-20 16:54:27,192.168.1.110,192.168.1.10,6,36656,391,270.72254372962556,2,2,88,88,650112.094749574,14775.274880672136,44.0,0.0,2,0,44.0,Reconnaissance
2026-08-20 16:53:25,45.227.254.12,192.168.1.20,6,26063,22,1016476.7963072306,67,51,8040,7140,14933.936569086067,116.08725396259263,130.0,25.0,1,117,130.0,Brute Force
2026-08-20 16:57:07,192.168.1.15,34.210.15.22,6,62538,443,60678.67789618473,6,17,882,2584,57120.558986634256,379.04583285995034,85.23088842091784,17.021733250524974,1,22,150.69565217391303,Benign
2026-08-20 16:05:20,192.168.1.110,192.168.1.15,6,45868,22,194583.90289378318,43,57,5160,7980,67528.71026116013,513.9171252751912,130.0,25.0,1,99,130.0,Brute Force
2026-08-20 15:52:51,192.168.1.110,192.168.1.15,6,64882,80,610.1501447752412,596,2,38144,128,62725544.405300625,980086.6313328223,64.0,0.0,596,0,64.0,DDoS
2026-08-20 16:43:16,192.168.1.110,192.168.1.22,6,17816,80,1343.047981896104,526,4,33664,256,25255985.234505195,394624.7692891437,64.0,0.0,526,0,64.0,DDoS
2026-08-20 16:32:28,192.168.1.10,34.210.15.22,6,50643,80,38137.3973362871,12,11,1920,2651,119856.10763351094,603.082580523026,66.84405511319153,32.813938188282,0,22,198.7391304347826,Benign
2026-08-20 16:11:11,192.168.1.110,192.168.1.20,6,3719,80,1971.365306038834,217,4,13888,256,7174722.998661404,112105.04685408443,64.0,0.0,217,0,64.0,DDoS
2026-08-20 16:07:42,192.168.1.22,34.210.15.22,17,59549,53,145730.40017219612,11,12,803,1260,14156.277602767464,157.82568340458153,110.41739381725918,13.628819867154771,0,22,89.69565217391305,Benign
2026-08-20 15:49:33,192.168.1.15,192.168.1.50,17,58422,1883,4098.351973728986,9,9,1188,2520,904753.9166398598,4392.009304076989,147.58708627835367,18.587771061495495,0,17,206.0,Benign
2026-08-20 16:08:06,192.168.1.20,210.10.85.14,6,21703,23,5513.1466187095175,42,20,3108,1800,890235.7110083231,11245.846390080691,80.0,12.0,1,42,80.0,Mirai
2026-08-20 16:27:22,185.220.101.5,192.168.1.22,6,10764,80,1334.7414512348926,177,1,11328,64,8534986.299751319,133359.16093361436,64.0,0.0,177,0,64.0,DDoS
2026-08-20 16:01:25,192.168.1.22,34.210.15.22,6,52953,53,1250.3696128278355,8,12,1272,3396,3733296.1006968594,15995.27035431388,86.36114491900639,16.50442827787325,1,19,233.4,Benign
2026-08-20 16:45:57,192.168.1.22,192.168.1.50,17,54003,80,55374.265366958476,10,8,680,3944,83504.49381779277,325.06074583050815,121.41191409249159,15.887028450635668,0,17,256.8888888888889,Benign
2026-08-20 16:10:04,192.168.1.15,34.210.15.22,6,55068,53,58571.30445397887,9,11,1701,682,40685.4520693216,341.4641382234293,71.03720815298358,10.691412652198222,0,19,119.15,Benign
2026-08-20 16:28:17,192.168.1.10,34.210.15.22,6,53149,53,113528.43163810814,6,7,672,2856,31075.915954217715,114.50876060227615,83.96606204814427,31.238434801035673,0,12,271.38461538461536,Benign
2026-08-20 15:55:05,45.227.254.12,192.168.1.15,6,45080,983,283.1381248883696,2,0,88,0,310802.3691076396,7063.690206991809,44.0,0.0,2,0,44.0,Reconnaissance
2026-08-20 17:07:18,192.168.1.10,34.210.15.22,6,59798,443,14787.135148500289,11,8,2189,2328,305468.2299605623,1284.90067948875,86.72777012807092,37.414435678748326,0,18,237.73684210526315,Benign
2026-08-20 16:40:55,192.168.1.20,192.168.1.1,6,61649,80,22966.675313330255,10,10,1800,3680,238606.58651012115,870.8269580661356,116.7415530533831,10.38296279553692,0,19,274.0,Benign
2026-08-20 17:08:24,192.168.1.22,192.168.1.1,6,61882,53,102611.50041501145,10,14,930,2002,28573.79521926439,233.8919117538695,89.72912929459056,20.105431043414583,0,23,122.16666666666667,Benign
2026-08-20 16:42:00,192.168.1.10,210.10.85.14,6,53524,23,8427.670456993337,34,41,2516,3690,736383.8004427688,8899.256370159146,80.0,12.0,1,34,80.0,Mirai
2026-08-20 16:55:06,192.168.1.20,104.24.12.5,17,61192,443,98704.91853073453,7,7,448,3402,39005.14844963066,141.83690345320238,105.68183602783076,38.39135960075113,0,13,275.0,Benign
2026-08-20 16:27:00,192.168.1.110,192.168.1.10,6,50115,382,213.34890160166958,3,1,132,44,824939.7989805385,18748.63179501224,44.0,0.0,3,0,44.0,Reconnaissance
2026-08-20 16:22:46,192.168.1.10,34.210.15.22,17,54233,53,19796.19603634866,9,8,873,3128,202109.53622875773,858.7508412619048,55.638185385323155,21.081479427477554,0,16,235.35294117647058,Benign
2026-08-20 15:53:32,192.168.1.110,192.168.1.22,6,20710,80,1061.0375229254264,190,3,12160,192,11641435.607238317,181897.4313630987,64.0,0.0,190,0,64.0,DDoS
2026-08-20 15:57:20,192.168.1.20,104.24.12.5,17,50715,80,41088.665396150616,9,8,1035,2808,93529.44328924421,413.7394056510933,134.044275054602,31.038800262651524,0,16,226.05882352941177,Benign
2026-08-20 16:30:16,192.168.1.22,192.168.1.1,17,57454,1883,77804.4800500484,8,10,1480,4760,80201.03721515865,231.34914581295766,96.48547808132707,28.917660919256306,0,17,346.6666666666667,Benign
2026-08-20 16:29:44,192.168.1.10,192.168.1.50,6,62028,80,29855.400236684367,12,14,1032,6874,264809.7140659204,870.8642253622478,86.71696256950227,26.268999268632374,1,25,304.0769230769231,Benign
2026-08-20 16:12:06,192.168.1.110,192.168.1.22,6,41184,384,82.56939132729245,4,1,176,44,2664425.5996505246,60555.12726478465,44.0,0.0,4,0,44.0,Reconnaissance
2026-08-20 15:53:15,192.168.1.20,192.168.1.1,17,49343,53,68582.86291783986,7,10,1232,690,28024.493557559657,247.8753332354392,62.015925873562196,26.036636342681174,0,16,113.05882352941177,Benign
2026-08-20 16:27:43,192.168.1.22,192.168.1.50,17,60972,53,56216.491264265314,9,9,1782,4284,107904.279751019,320.1907411009466,67.66823141763052,27.406855965974252,0,17,337.0,Benign
2026-08-20 15:58:15,192.168.1.15,192.168.1.1,6,50030,443,117188.57980872519,8,16,704,7984,74136.91687518122,204.79811291486527,74.52793049743673,23.45223523047799,0,23,362.0,Benign
2026-08-20 16:07:31,192.168.1.15,192.168.1.1,17,64683,53,19322.56362120477,16,12,2528,1620,214671.30766478338,1449.0830797044202,52.388419131914276,23.500727185834076,1,27,148.14285714285714,Benign
2026-08-20 15:59:50,192.168.1.22,192.168.1.50,17,63881,443,20225.042135026193,8,5,360,2500,141408.8524961333,642.7675113460605,57.32456041073901,34.369519981423565,0,12,220.0,Benign
2026-08-20 16:58:58,192.168.1.10,34.210.15.22,6,63300,53,69798.90148535593,11,12,726,4584,76075.69584908235,329.51807994894426,137.09675998625426,20.27002247382972,0,22,230.8695652173913,Benign
2026-08-20 16:38:25,45.227.254.12,192.168.1.10,6,32881,80,1562.5673840326126,399,3,25536,192,16465209.924964765,257268.90507757445,64.0,0.0,399,0,64.0,DDoS
2026-08-20 16:49:42,192.168.1.22,104.24.12.5,6,62980,1883,41203.33640138615,10,12,1750,828,62567.748759133785,533.9373439491634,59.365745260747445,33.042681352559995,0,21,117.18181818181819,Benign
2026-08-20 16:43:10,192.168.1.22,192.168.1.1,17,60514,53,68762.70549725399,10,13,1990,5070,102671.9345747956,334.4836395496174,77.72584163491861,39.90049833804039,0,22,306.95652173913044,Benign
2026-08-20 16:11:53,192.168.1.15,192.168.1.50,17,56351,1883,69473.0146057002,5,14,760,2492,46809.54207121993,273.4874844259467,134.07850719391146,11.00279599279665,0,18,171.1578947368421,Benign
2026-08-20 16:49:12,192.168.1.110,192.168.1.15,6,53310,800,189.70851744871064,3,2,132,88,1159673.8141157997,26356.223048086358,44.0,0.0,3,0,44.0,Reconnaissance
2026-08-20 16:59:36,45.227.254.12,192.168.1.22,6,11642,22,550433.7432309382,71,74,8520,10360,34300.222746480074,263.42861749150484,130.0,25.0,1,144,130.0,Brute Force
2026-08-20 16:11:36,10.0.0.105,192.168.1.22,6,14097,80,949.8186394985319,216,1,13824,64,14621738.743021863,228464.6678597166,64.0,0.0,216,0,64.0,DDoS
2026-08-20 16:30:00,192.168.1.22,192.168.1.50,17,50693,80,3756.461229332233,8,7,800,1169,524163.5357833892,3993.1198764605574,92.45726071859556,38.01036718398805,0,14,131.26666666666668,Benign
2026-08-20 16:46:16,192.168.1.15,192.168.1.1,6,52886,443,39086.52345673216,3,14,378,3920,109961.17382395963,434.9325162883466,113.3849818735324,37.43849363545574,0,16,252.8235294117647,Benign
2026-08-20 16:09:37,192.168.1.20,34.210.15.22,6,54105,80,11700.867439698928,8,9,1456,1764,275193.27234450344,1452.8837359802976,65.82830506993736,30.64352977619051,0,16,189.41176470588235,Benign
2026-08-20 16:25:29,192.168.1.110,192.168.1.10,6,49977,209,72.81215567712624,2,2,88,88,2417178.8125659074,54935.88210377062,44.0,0.0,2,0,44.0,Reconnaissance
2026-08-20 15:50:46,192.168.1.10,210.10.85.14,6,8761,23,5540.054239732568,25,50,1850,4500,1146198.1643534468,13537.77359472575,80.0,12.0,1,25,80.0,Mirai
2026-08-20 17:07:16,185.220.101.5,192.168.1.20,6,54968,1021,131.13097613204962,4,1,176,44,1677711.9067462655,38129.81606241513,44.0,0.0,4,0,44.0,Reconnaissance
2026-08-20 15:55:53,45.227.254.12,192.168.1.20,6,9083,80,1521.912973913547,569,1,36416,64,23969833.11482846,374528.6424191947,64.0,0.0,569,0,64.0,DDoS
2026-08-20 16:25:54,192.168.1.22,210.10.85.14,6,55734,23,3038.588870877084,15,25,1110,2250,1105776.445179351,13164.005299754179,80.0,12.0,1,15,80.0,Mirai
2026-08-20 16:17:21,192.168.1.15,210.10.85.14,6,25431,23,21346.778111374166,20,27,1480,2430,183165.81451308765,2201.737412305657,80.0,12.0,1,20,80.0,Mirai
2026-08-20 16:23:56,185.220.101.5,192.168.1.15,6,28661,80,1794.4584016725644,535,4,34240,256,19223627.56798778,300369.1807498091,64.0,0.0,535,0,64.0,DDoS
2026-08-20 15:59:29,192.168.1.22,210.10.85.14,6,59879,23,2187.0506003449514,41,36,3034,3240,2868703.6317360178,35207.23296838912,80.0,12.0,1,41,80.0,Mirai
2026-08-20 17:02:50,192.168.1.20,192.168.1.1,17,49477,80,47575.94414706974,8,13,616,5902,137002.0105087384,441.39954290940574,120.87656323456545,17.468305743906182,1,20,310.3809523809524,Benign
2026-08-20 17:14:26,192.168.1.15,192.168.1.50,6,50367,443,19610.534018342696,8,15,1120,6720,399785.135512723,1172.839045509264,144.47500802102118,24.67648746064272,0,22,340.8695652173913,Benign
2026-08-20 16:43:28,192.168.1.20,192.168.1.50,17,59431,1883,20922.53993870864,8,7,1448,1505,141139.65171774753,716.9301644992255,76.34734456938483,11.134604096561059,1,14,196.86666666666667,Benign
2026-08-20 16:34:20,192.168.1.15,192.168.1.50,17,63640,1883,6565.386117233288,8,8,736,2704,523960.0441732506,2437.023461270933,60.33949366300415,22.94524359542927,0,15,215.0,Benign
2026-08-20 16:23:26,192.168.1.15,210.10.85.14,6,3446,23,2612.5875788525886,34,15,2516,1350,1479759.006470471,18755.352125466394,80.0,12.0,1,34,80.0,Mirai
2026-08-20 16:22:13,192.168.1.15,34.210.15.22,6,59383,1883,36277.92786442844,14,8,882,2568,95099.14714238199,606.4293440963489,70.62027159017788,36.29681472366153,0,21,156.8181818181818,Benign
2026-08-20 15:50:00,192.168.1.20,104.24.12.5,17,52770,80,8615.764705493479,11,15,1628,4770,742592.2386112268,3017.7240081106434,61.846170509448186,10.409195375076433,0,25,246.07692307692307,Benign
2026-08-20 16:32:52,192.168.1.10,192.168.1.1,6,49322,53,18064.245297964288,9,4,1386,848,123669.7112528557,719.6536465027414,50.92008976253795,28.817752019079347,0,12,171.84615384615384,Benign
2026-08-20 16:54:15,192.168.1.15,34.210.15.22,17,53738,53,19017.317661905872,5,15,560,6015,345737.50709178974,1051.6730253742653,144.01798347292413,36.762230532808616,0,19,328.75,Benign
2026-08-20 16:16:57,192.168.1.15,34.210.15.22,17,63101,53,38342.04519712299,6,11,390,1485,48901.92973171633,443.37749623422803,138.7817640335819,13.139819017236888,1,16,110.29411764705883,Benign
